issued,number,name,species,breed
November 24 2018,S124099,Cricket,Dog,"Chihuahua, Short Coat"
November 24 2018,S123800,Paddington Bear,Dog,Pomeranian
November 24 2018,S125387,Patch,Dog,"Schnauzer, Miniature"
November 24 2018,S101303,Taavi,Dog,"Poodle, Standard"
November 24 2018,827216,Buster,Dog,Hound
November 24 2018,S146578,Finnley,Dog,"Retriever, Labrador"
November 24 2018,S149199,Clyde,Dog,Miniature Pinscher
November 24 2018,826404,Bailey,Dog,Shih Tzu
November 24 2018,834210,Quinn,Dog,Xoloitzcuintli
November 24 2018,883597,Indie,Dog,"Spaniel, English Cocker"
November 24 2018,8003172,Jacco,Dog,Chow Chow
November 24 2018,S122023,Nacho,Dog,"Retriever, Labrador"
November 25 2018,8003179,Briggs,Dog,"Terrier, Kerry Blue"
November 25 2018,281506,Evander,Dog,Boxer
November 25 2018,S137255,Amos,Dog,"Retriever, Labrador"
November 25 2018,S123509,Pippin,Dog,"Terrier, Jack Russell"
November 25 2018,904769,Rocket,Dog,"Terrier, Jack Russell"
November 25 2018,8003185,Meatball,Dog,"Bulldog, French"
November 25 2018,S151113,Hans,Dog,German Shepherd
November 25 2018,S151114,Cooper,Dog,"Poodle, Standard"
November 25 2018,S151116,Peanut Butter,Dog,Boxer
November 25 2018,S151115,Wilson,Dog,"Spaniel, Welsh Springer"
November 25 2018,730832,Dixon,Dog,"Dachshund, Standard Smooth Haired"
November 25 2018,S125671,Austin,Dog,Australian Shepherd
November 25 2018,8003195,Fergus,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
November 25 2018,S149203,Thatcher,Dog,Terrier
November 25 2018,S123160,Fozzie,Dog,"Poodle, Standard"
November 25 2018,830968,Logan,Dog,Pomeranian
November 25 2018,830916,Biggie,Dog,Pomeranian
November 25 2018,8003201,Scout,Dog,Rhodesian Ridgeback
November 25 2018,833622,Max,Dog,"Schnauzer, Miniature"
November 25 2018,833623,Teddy,Dog,"Schnauzer, Miniature"
November 25 2018,8003213,Chewy,Dog,"Poodle, Standard"
November 26 2018,S141436,Roger,Dog,"Terrier, Yorkshire"
November 26 2018,S121801,Winston,Dog,"Schnauzer, Miniature"
November 26 2018,440844,Emry,Dog,Havanese
November 26 2018,S151127,Merlot,Dog,Havanese
November 26 2018,8003240,Wilson,Dog,"Retriever, Golden"
November 26 2018,S123418,Bo Bo,Dog,Terrier
November 26 2018,S137522,Cooper,Dog,"Griffon, Wirehaired Pointing"
November 26 2018,357522,Sparky,Dog,Havanese
November 26 2018,8003253,Yolo Yowali Barrans,Dog,Xoloitzcuintli
November 26 2018,8003255,Riley,Dog,German Shepherd
November 26 2018,835305,Scruffy,Dog,Shih Tzu
November 26 2018,S118590,Griffey,Dog,Australian Shepherd
November 26 2018,S125112,Milo,Dog,Border Collie
November 26 2018,827736,Peche,Dog,"Retriever, Labrador"
November 26 2018,831427,Roosevelt,Dog,"Retriever, Golden"
November 26 2018,829137,Conan,Dog,"Terrier, American Pit Bull"
November 27 2018,S123980,Anubis,Dog,"Poodle, Standard"
November 27 2018,S124437,Walter,Dog,"Terrier, American Staffordshire"
November 27 2018,8003266,Tomo,Dog,Newfoundland
November 27 2018,S122724,"MacDougal ""Doogie""",Dog,Terrier
November 27 2018,831348,Jackson,Dog,Mix
November 27 2018,834936,Cooper,Dog,"Retriever, Labrador"
November 27 2018,S118043,Rance,Dog,Retriever
November 27 2018,S131837,Hoku,Dog,"Poodle, Miniature"
November 27 2018,S122699,Caleb,Dog,"Poodle, Standard"
November 27 2018,8003269,Jones,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
November 27 2018,834023,Bob,Dog,"Terrier, Cairn"
November 27 2018,S146592,Marco,Dog,"Chihuahua, Long Coat"
November 27 2018,8003273,Max Redmond,Dog,"Bulldog, French"
November 27 2018,S128874,Jack,Dog,"Schnauzer, Miniature"
November 27 2018,832900,Ziggy,Dog,Havanese
November 27 2018,8003281,Sheldon,Dog,"Australian Shepherd, Miniature"
November 27 2018,8003282,Wallace,Dog,"Australian Shepherd, Miniature"
November 27 2018,281473,Murphy,Dog,Xoloitzcuintli
November 27 2018,S151137,Atlas,Dog,"Spaniel, English Cocker"
November 27 2018,833393,Willy,Dog,"Chihuahua, Short Coat"
November 27 2018,904657,Roy,Dog,Chow Chow
November 27 2018,81189,Rufus,Dog,"Dachshund, Standard Smooth Haired"
November 27 2018,443279,English Muffin,Dog,"Bulldog, English"
November 27 2018,8003287,Ham,Dog,Schipperke
November 27 2018,S150104,Jack,Dog,Keeshond
November 27 2018,S138180,Maxx,Dog,"Poodle, Miniature"
November 27 2018,S119798,Sir Sanders,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
November 27 2018,S151145,Rudy,Dog,"Terrier, Jack Russell"
November 27 2018,8003291,Max,Dog,Great Pyrenees
November 27 2018,8003293,Kensie,Dog,"Poodle, Miniature"
November 27 2018,S124143,Duso,Dog,Australian Shepherd
November 27 2018,8003298,Hideki,Dog,Shiba Inu
November 27 2018,835431,Everett,Dog,"Retriever, Golden"
November 28 2018,904954,Ollie,Dog,"Welsh Corgi, Pembroke"
November 28 2018,S124210,Garrett,Dog,"Retriever, Labrador"
November 28 2018,828871,Thomas Edward,Dog,Rottweiler
November 28 2018,S124469,BamBam,Dog,Great Dane
November 28 2018,S123535,Beauly,Dog,"Terrier, Scottish"
November 28 2018,8003321,Otis,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
November 28 2018,8003322,Bubble,Dog,German Spitz
November 28 2018,961215,Buddy,Dog,"Terrier, Yorkshire"
November 28 2018,S123873,Hudson,Dog,"Setter, Gordon"
November 28 2018,835036,Santi,Dog,"Setter, English"
November 28 2018,903323,Dolby,Dog,Doberman Pinscher
November 28 2018,8003326,Greg,Dog,"Retriever, Golden"
November 28 2018,S149209,Groot,Dog,"Retriever, Golden"
November 28 2018,8003328,Oberon,Dog,Siberian Husky
November 28 2018,8003330,Bruno,Dog,"Spaniel, Cavalier King Charles"
November 28 2018,S125736,Ollie,Dog,Bernese Mountain Dog
November 28 2018,S122326,Luka,Dog,Boxer
November 28 2018,8003336,Harvey,Dog,Mix
November 28 2018,904264,Milo,Dog,"Bulldog, French"
November 28 2018,S123304,Finn,Dog,"Setter, Irish"
November 29 2018,8003346,Charlie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
November 29 2018,S121498,Dugan,Dog,"Retriever, Labrador"
November 29 2018,S124322,Arlo Vander Bear Likkel,Dog,"Poodle, Toy"
November 29 2018,901673,Chopper,Dog,Australian Shepherd
November 29 2018,8003353,Jake,Dog,"Terrier, Cairn"
November 29 2018,S150123,Hefe,Dog,"Chihuahua, Short Coat"
November 29 2018,S105141,Wolfgang,Dog,Terrier
November 29 2018,8003360,Reggie,Dog,"Retriever, Labrador"
November 29 2018,S122869,Jake Lobster,Dog,Alaskan Husky
November 29 2018,905518,Cole,Dog,"Dachshund, Standard Long Haired"
November 29 2018,S140700,Knut,Dog,Siberian Husky
November 29 2018,S148170,Reggie,Dog,Maltese
November 29 2018,8003364,Winston,Dog,Maltese
November 29 2018,S122452,Keanu,Dog,Pomeranian
November 29 2018,8003370,Pepe,Dog,Havanese
November 29 2018,S148173,Tux,Dog,"Terrier, American Pit Bull"
November 29 2018,S125377,Macho,Dog,Shih Tzu
November 29 2018,S123694,Whinnie,Dog,"Terrier, Rat"
November 29 2018,S124062,Rodi,Dog,Anatolian Shepherd
November 29 2018,900411,Baloo,Dog,"Chihuahua, Short Coat"
November 30 2018,8001723,Pepe,Dog,"Chihuahua, Short Coat"
November 30 2018,8003379,Toby,Dog,Terrier
November 30 2018,S106215,Beamer,Dog,"Terrier, American Staffordshire"
November 30 2018,903484,Jameson,Dog,Brittany
November 30 2018,8003385,Baagi,Dog,Shetland Sheepdog
November 30 2018,8003386,Ollie,Dog,Shetland Sheepdog
November 30 2018,S122324,Malfoy,Dog,Great Dane
November 30 2018,900778,Wubeey,Dog,Terrier
November 30 2018,944960,Rocky IV,Dog,Terrier
November 30 2018,8003398,Nixon,Dog,"Terrier, Border"
November 30 2018,8003399,Franklin,Dog,"Poodle, Miniature"
November 30 2018,S148177,Angus,Dog,Australian Cattle Dog
November 30 2018,S148181,Boogie,Dog,"Poodle, Miniature"
November 30 2018,S148180,Nigel,Dog,"Spaniel, Cavalier King Charles"
November 30 2018,S108050,Bowser,Dog,Boxer
November 30 2018,8003412,Budget,Dog,Greyhound
November 30 2018,S124148,Philo,Dog,"Chihuahua, Short Coat"
November 30 2018,S124175,Nikola,Dog,"Chihuahua, Short Coat"
November 30 2018,8003414,Kaner,Dog,Bolognese
November 30 2018,904438,Jacob,Dog,German Shepherd
December 01 2018,S124063,Samuel Fox,Dog,"Spaniel, Cavalier King Charles"
December 01 2018,S125321,Murphy,Dog,Pug
December 01 2018,S150140,Kylo,Dog,"Poodle, Standard"
December 01 2018,S106024,Rufus,Dog,Shih Tzu
December 01 2018,S106023,Oliver,Dog,Shih Tzu
December 01 2018,901976,Harley,Dog,"Poodle, Miniature"
December 01 2018,8003424,Chief,Dog,"Terrier, Staffordshire Bull"
December 01 2018,S148184,Winston,Dog,Old English Sheepdog
December 01 2018,575000,Max,Dog,Puli
December 01 2018,S150154,Zeus,Dog,"Schnauzer, Miniature"
December 01 2018,S101883,Chavo,Dog,Pomeranian
December 01 2018,S148187,Kudo,Dog,Terrier
December 01 2018,S150156,Kade,Dog,Great Pyrenees
December 01 2018,901943,Falcor,Dog,"Dachshund, Standard Long Haired"
December 01 2018,S150159,Tonka,Dog,"Terrier, Pit Bull"
December 01 2018,8003433,Max,Dog,"Terrier, American Staffordshire"
December 01 2018,831944,Io,Dog,Xoloitzcuintli
December 02 2018,S124448,Einstein,Dog,"Welsh Corgi, Pembroke"
December 02 2018,8003437,Archie,Dog,"Chihuahua, Short Coat"
December 02 2018,8003438,Oki,Dog,"Retriever, Labrador"
December 02 2018,S123257,Archer,Dog,Australian Shepherd
December 02 2018,835072,Dakota,Dog,Akita
December 02 2018,8003441,Mojo,Dog,"Terrier, American Pit Bull"
December 02 2018,900186,Gus,Dog,"Retriever, Labrador"
December 02 2018,S124499,Alfie,Dog,"Poodle, Miniature"
December 02 2018,8003448,Hedwig,Dog,"Chihuahua, Short Coat"
December 02 2018,8003451,Porter,Dog,"Retriever, Chesapeake Bay"
December 02 2018,8003454,Lucca,Dog,"Retriever, Labrador"
December 03 2018,S122134,Lue,Dog,"Retriever, Labrador"
December 03 2018,904677,Hugo,Dog,Bichon Frise
December 03 2018,S123885,Sig,Dog,"Terrier, Pit Bull"
December 03 2018,S121319,JoJo,Dog,Mix
December 03 2018,S123594,Charly,Dog,"Poodle, Miniature"
December 03 2018,S120992,Revy,Dog,"Retriever, Golden"
December 03 2018,8003479,Buster,Dog,Border Collie
December 03 2018,S122797,Boo,Dog,"Retriever, Labrador"
December 03 2018,S118128,Sarge,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
December 03 2018,S151155,Touche,Dog,Whippet
December 03 2018,271759,Cooper,Dog,Havanese
December 03 2018,889776,Zeke,Dog,Border Collie
December 03 2018,8003483,Olaf,Dog,"Dachshund, Standard Smooth Haired"
December 03 2018,8003484,Indy,Dog,"Retriever, Chesapeake Bay"
December 03 2018,8003487,Loki,Dog,Mastiff
December 03 2018,895014,Dusty,Dog,Chow Chow
December 04 2018,S128824,Dan Dan Mian,Dog,"Terrier, Miniature Bull"
December 04 2018,8003505,Sam,Dog,Retriever
December 04 2018,281112,Quito,Dog,"Terrier, American Pit Bull"
December 04 2018,956901,Cash,Dog,"Retriever, Labrador"
December 04 2018,S124051,Riley,Dog,Terrier
December 04 2018,904425,Bart,Dog,Greyhound
December 04 2018,S124251,Augie,Dog,"Poodle, Miniature"
December 04 2018,S124252,Pumpkin,Dog,"Poodle, Miniature"
December 04 2018,8003509,Casper,Dog,Australian Shepherd
December 05 2018,8003519,Rudy,Dog,Belgian Sheepdog
December 05 2018,8003520,Brutus,Dog,"Dachshund, Standard Smooth Haired"
December 05 2018,S151159,Starbuck,Dog,"Retriever, Labrador"
December 05 2018,8003528,Ruadh,Dog,"Setter, Irish"
December 05 2018,8003529,Peat,Dog,"Spaniel, English Springer"
December 05 2018,S122957,Koko,Dog,Pomeranian
December 05 2018,8003533,Stormy,Dog,Border Collie
December 05 2018,S122028,Walle,Dog,"Chihuahua, Short Coat"
December 05 2018,8003537,Grandpa,Dog,"Retriever, Nova Scotia Duck Tolling"
December 05 2018,8003540,Chewbacca,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
December 06 2018,8003556,Jake,Dog,"Retriever, Labrador"
December 06 2018,S127051,Dexter,Dog,Rhodesian Ridgeback
December 06 2018,S133847,Patronus,Dog,"Retriever, Labrador"
December 06 2018,S150160,Tonasket,Dog,"Poodle, Standard"
December 06 2018,S139179,Phineas,Dog,"Coonhound, Redbone"
December 06 2018,957493,Sam,Dog,Terrier
December 06 2018,8003563,George,Dog,Shetland Sheepdog
December 06 2018,961246,Benny,Dog,"Retriever, Golden"
December 06 2018,8003564,Max,Dog,Saint Bernard
December 06 2018,S150163,Semmy,Dog,"Terrier, American Pit Bull"
December 06 2018,S125226,Loki,Dog,Siberian Husky
December 06 2018,S125901,Otis,Dog,"Retriever, Labrador"
December 06 2018,959949,Quincy,Dog,"Retriever, Labrador"
December 06 2018,S125996,Chinook,Dog,Shepherd
December 06 2018,S125948,Barney,Dog,"Retriever, Golden"
December 06 2018,S125857,Stevie,Dog,"Chihuahua, Short Coat"
December 06 2018,960037,Scooter,Dog,"Retriever, Golden"
December 06 2018,962521,Hermes,Dog,"Retriever, Labrador"
December 06 2018,S125729,Vito,Dog,"Dachshund, Miniature Smooth Haired"
December 06 2018,S127069,Buddy,Dog,"Terrier, Jack Russell"
December 06 2018,S122312,Tucker,Dog,Australian Cattle Dog
December 07 2018,S127102,Hoppy,Dog,Border Collie
December 07 2018,8003571,Zephyr,Dog,"Terrier, Tibetan"
December 07 2018,S124188,Leo,Dog,Shepherd
December 07 2018,S127096,Jackson,Dog,"Retriever, Labrador"
December 07 2018,8003574,Pesto,Dog,Bichon Frise
December 07 2018,8003576,Kuma,Dog,German Shepherd
December 07 2018,956123,Dillon,Dog,"Spaniel, English Springer"
December 07 2018,957691,Oscar,Dog,Rhodesian Ridgeback
December 07 2018,955355,Gilbert,Dog,"Terrier, Jack Russell"
December 07 2018,8003579,Cypress,Dog,German Shepherd
December 07 2018,26915,Benny,Dog,"Retriever, Labrador"
December 07 2018,S127117,Beans,Dog,"Retriever, Labrador"
December 07 2018,961271,Jack,Dog,"Poodle, Miniature"
December 07 2018,960466,Tito,Dog,Havanese
December 07 2018,960457,Ossie,Dog,Havanese
December 07 2018,S125678,Skolley,Dog,"Retriever, Labrador"
